thisRow.t,notes,Welcome.started,welcome.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,baselineInstructions.started,collectbaselineslide.started,key_resp_2.started,baselineInstructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixationCross.started,fixationcross.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.027168125001480803,0.036236583000572864,0.036236583000572864,4.354586750003364,space,4.307187916001567,None,,,,,,,,,,119827,001,2025-03-15_17h19.59.147,GameInterfacePsychopy,2024.2.4,None,2025-03-15 17h20.05.508135 -0300,
,,,,,,,,,4.354661916000623,4.369353875001252,4.369353875001252,6.2215010410000104,space,1.8511294160016405,None,,,119827,001,2025-03-15_17h19.59.147,GameInterfacePsychopy,2024.2.4,None,2025-03-15 17h20.05.508135 -0300,
,,,,,,,,,,,,,,,,6.221558916000504,6.238291666002624,,,,,,,,
