thisRow.t,notes,Welcome.started,welcome.started,key_resp.started,Welcome.stopped,key_resp.keys,key_resp.rt,key_resp.duration,baselineInstructions.started,collectbaselineslide.started,key_resp_2.started,baselineInstructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixationCross.started,fixationcross.started,fixationCross.stopped,instructions.started,instructionss.started,key_resp_3.started,instructions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,0.0329519579972839,0.04191316599826678,0.04191316599826678,1.0659859160004999,space,0.8323341240029549,None,,,,,,,,,,,,,,,,,,273275,001,2025-03-15_17h24.07.006,GameInterfacePsychopy,2024.2.4,None,2025-03-15 17h24.15.389186 -0300,
,,,,,,,,,1.0660488329995133,1.093077915997128,1.093077915997128,1.6935664999982691,space,0.5989942490014073,None,,,,,,,,,,,273275,001,2025-03-15_17h24.07.006,GameInterfacePsychopy,2024.2.4,None,2025-03-15 17h24.15.389186 -0300,
,,,,,,,,,,,,,,,,1.6936249579994183,1.7111062909971224,11.699076790999243,,,,,,,,273275,001,2025-03-15_17h24.07.006,GameInterfacePsychopy,2024.2.4,None,2025-03-15 17h24.15.389186 -0300,
,,,,,,,,,,,,,,,,,,,11.699113957998634,11.706592540998827,11.706592540998827,17.64490566599852,space,5.929214707000938,None,273275,001,2025-03-15_17h24.07.006,GameInterfacePsychopy,2024.2.4,None,2025-03-15 17h24.15.389186 -0300,
